ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10127.0,20.0,96.99,7.0,1939.8,6/3/2003 0:00,Shipped,2.0,6.0,2003.0,Classic Cars,118.0,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small
10373.0,32.0,84.41,15.0,2701.12,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Ships,90.0,S700_2047,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Usa ,EMEA,Koskitalo,Pirkko,Small
10339.0,30.0,62.16,1.0,1864.8,11/23/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,60.0,S18_2625,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,usa,Japan,Shimamura,Akiko,Small
10414.0,19.0,100.0,3.0,2764.88,5/6/2005 0:00,On Hold,2.0,5.0,2005.0,Classic Cars,136.0,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small
10153.0,22.0,83.38,6.0,1834.36,9/28/2003 0:00,Shipped,3.0,9.0,2003.0,Vintage Cars,87.0,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,usa,EMEA,Freyre,Diego,Small
10288.0,41.0,100.0,12.0,4873.26,9/1/2004 0:00,Shipped,3.0,9.0,2004.0,Classic Cars,107.0,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10297.0,32.0,65.51,1.0,2096.32,9/16/2004 0:00,Shipped,3.0,9.0,2004.0,Motorcycles,76.0,S24_2000,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,usa,EMEA,Cassidy,Dean,Small
10346.0,24.0,87.24,5.0,2093.76,11/29/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,117.0,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10203.0,45.0,85.47,4.0,3846.15,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,77.0,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10180.0,28.0,71.14,1.0,1991.92,11/11/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,80.0,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small
10214.0,49.0,47.94,2.0,2349.06,1/26/2004 0:00,Shipped,1.0,1.0,2004.0,Vintage Cars,44.0,S24_2022,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,usa,EMEA,Sommer,Mart¡n,Small
10192.0,27.0,100.0,16.0,3544.56,11/20/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,115.0,S12_4675,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,usa,,Young,Valarie,Medium
10253.0,37.0,100.0,2.0,5177.04,6/1/2004 0:00,Cancelled,2.0,6.0,2004.0,Classic Cars,132.0,S18_2870,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10306.0,29.0,100.0,7.0,3207.4,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Ships,122.0,S24_2011,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10122.0,20.0,100.0,7.0,2142.0,5/8/2003 0:00,Shipped,2.0,5.0,2003.0,Classic Cars,115.0,S12_4675,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10167.0,46.0,70.11,10.0,3225.06,10/23/2003 0:00,Cancelled,4.0,10.0,2003.0,Ships,72.0,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10406.0,65.0,100.0,1.0,10468.9,4/15/2005 0:00,Disputed,2.0,4.0,2005.0,Classic Cars,141.0,S18_3685,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,???,,1734,Usa ,EMEA,Petersen,Jytte,Large
10332.0,26.0,100.0,17.0,2979.08,11/17/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,62.0,S18_2957,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,Usa ,EMEA,Ashworth,Victoria,Small
10316.0,45.0,93.24,13.0,4195.8,11/1/2004 0:00,Shipped,4.0,11.0,2004.0,Ships,90.0,S700_2047,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10104.0,24.0,100.0,8.0,3457.92,1/31/2003 0:00,Shipped,1.0,1.0,2003.0,Classic Cars,163.0,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10398.0,36.0,100.0,7.0,3910.32,3/30/2005 0:00,Shipped,1.0,3.0,2005.0,Ships,90.0,S700_2047,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10103.0,46.0,100.0,16.0,4791.82,1/29/2003 0:00,Shipped,1.0,1.0,2003.0,Vintage Cars,99.0,S18_3320,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,???,,4110,usa,EMEA,Bergulfsen,Jonas,Medium
10105.0,50.0,100.0,2.0,7208.0,2/11/2003 0:00,Shipped,1.0,2.0,2003.0,Classic Cars,136.0,S10_4757,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
10321.0$,26.0$,100.0$,13.0,4052.88,11/4/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,140.0,S24_3856,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10271.0,25.0,69.28,11.0,1732.0,7/20/2004 0:00,Shipped,3.0,7.0,2004.0,Trucks and Buses,60.0,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
10257.0,26.0,89.29,5.0,2321.54,6/14/2004 0:00,Shipped,2.0,6.0,2004.0,Vintage Cars,99.0,S18_3320,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
521250.0,4850.0,5000.0,2.0,5669.64,12/10/2004 0:00,Shipped,4.0,12.0,2004.0,Trucks and Buses,64.0,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10382.0,39.0,100.0,1.0,4890.6,2/17/2005 0:00,Shipped,1.0,2.0,2005.0,Trucks and Buses,121.0,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
10367.0,27.0,100.0,5.0,4196.07,1/12/2005 0:00,Resolved,1.0,1.0,2005.0,Vintage Cars,127.0,S18_2325,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
10316.0,47.0,76.93,11.0,3615.71,11/1/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,65.0,S24_3420,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10176.0,22.0,64.0,6.0,1408.0,11/6/2003 0:00,Shipped,4.0,11.0,2003.0,Trains,62.0,S32_3207,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10252.0,25.0,100.0,9.0,2832.0,5/26/2004 0:00,Shipped,2.0,5.0,2004.0,Motorcycles,102.0,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small
10367.0,38.0,38.5,11.0,1463.0,1/12/2005 0:00,Resolved,1.0,1.0,2005.0,Classic Cars,50.0,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small
10241.0,47.0,94.5,6.0,4441.5,4/13/2004 0:00,Shipped,2.0,4.0,2004.0,Classic Cars,90.0,S24_2766,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10373.0,25.0,64.97,9.0,1624.25,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Planes,49.0,S72_1253,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10292.0,44.0,100.0,2.0,7140.76,9/8/2004 0:00,Shipped,3.0,9.0,2004.0,Classic Cars,143.0,S18_4027,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,usa,,Yu,Kwai,Large
10148.0,29.0,81.25,2.0,2356.25,9/11/2003 0:00,Shipped,3.0,9.0,2003.0,Classic Cars,71.0,S18_4933,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,usa,APAC,O'Hara,Anna,Small
10184.0,49.0,100.0,2.0,5795.72,11/14/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,118.0,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium
10343.0,29.0,100.0,5.0,3713.16,11/24/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,40.0,S32_2206,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,usa,EMEA,Henriot,Paul,Medium
10419.0,15.0,42.67,7.0,640.05,5/17/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,37.0,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10155.0,29.0,100.0,10.0,3622.97,10/6/2003 0:00,Shipped,4.0,10.0,2003.0,Vintage Cars,105.0,S18_3856,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10120.0,29.0,96.34,3.0,2793.86,4/29/2003 0:00,Shipped,2.0,4.0,2003.0,Motorcycles,118.0,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10307.0,48.0,86.81,6.0,4166.88,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Vintage Cars,105.0,S18_3856,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,Usa ,,Cervantes,Francisca,Medium
10230.0,43.0,52.14,2.0,2242.02,3/15/2004 0:00,Shipped,1.0,3.0,2004.0,Trains,58.0,S50_1514,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,usa,EMEA,Keitel,Roland,Small
10373.0$,23.0$,100.0$,10.0,2394.3,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Vintage Cars,83.0,S24_3816,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10182.0,47.0,74.22,16.0,3488.34,11/12/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,73.0,S24_1046,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,???,CA,97562,usa,,Nelson,Valarie,Medium
10181.0,22.0,73.92,10.0,1626.24,11/12/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,77.0,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
10312.0,48.0,100.0,17.0,8078.4,10/21/2004 0:00,Shipped,4.0,10.0,2004.0,Vintage Cars,170.0,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
10101.0,45.0,31.2,3.0,1404.0,1/9/2003 0:00,Shipped,1.0,1.0,2003.0,Vintage Cars,33.0,S24_1937,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small
10291.0,29.0,51.82,9.0,1502.78,9/8/2004 0:00,Shipped,3.0,9.0,2004.0,Vintage Cars,50.0,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10222.0$,45.0$,85.75$,9.0,3858.75,2/19/2004 0:00,Shipped,1.0,2.0,2004.0,Vintage Cars,105.0,S18_3856,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
10193.0,21.0,100.0,14.0,3141.6,11/21/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,170.0,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,usa,APAC,Connery,Sean,Medium
10285.0,39.0,78.92,2.0,3077.88,8/27/2004 0:00,Shipped,3.0,8.0,2004.0,Motorcycles,81.0,S50_4713,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,usa,,Hernandez,Marta,Medium
10149.0,49.0,49.28,6.0,2414.72,9/12/2003 0:00,Shipped,3.0,9.0,2003.0,Vintage Cars,44.0,S24_2022,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,usa,,Taylor,Sue,Small
10369.0,42.0,100.0,1.0,4581.36,1/20/2005 0:00,Shipped,1.0,1.0,2005.0,Vintage Cars,101.0,S18_2949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium
10237.0,23.0,100.0,7.0,2333.12,4/5/2004 0:00,Shipped,2.0,4.0,2004.0,Motorcycles,95.0,S10_1678,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small
10349.0,26.0,100.0,10.0,4408.56,12/1/2004 0:00,Shipped,4.0,12.0,2004.0,Classic Cars,173.0,S12_3891,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,usa,,Young,Jeff,Medium
10301.0,22.0,100.0,5.0,3223.44,10/5/2003 0:00,Shipped,4.0,10.0,2003.0,Classic Cars,132.0,S18_2870,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
521250.0,4850.0,5000.0,3.0,2253.68,3/25/2003 0:00,Shipped,1.0,3.0,2003.0,Vintage Cars,97.0,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small
10339.0,27.0,84.39,10.0,2278.53,11/23/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,112.0,S24_1578,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10315.0,31.0,86.15,3.0,2670.65,10/29/2004 0:00,Shipped,4.0,10.0,2004.0,Ships,100.0,S700_3505,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10287.0,24.0,100.0,3.0,3516.48,8/30/2004 0:00,Shipped,3.0,8.0,2004.0,Classic Cars,142.0,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10219.0,43.0,100.0,1.0,8448.64,2/10/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,163.0,S18_2238,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,usa,,Taylor,Sue,Large
10172.0,42.0,100.0,6.0,4965.24,11/5/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,124.0,S18_1589,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium
10315.0,40.0,55.69,5.0,2227.6,10/29/2004 0:00,Shipped,4.0,10.0,2004.0,Ships,54.0,S72_3212,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10398.0,22.0,86.76,8.0,1908.72,3/30/2005 0:00,Shipped,1.0,3.0,2005.0,Planes,99.0,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10215.0,49.0,100.0,4.0,5510.05,1/29/2004 0:00,Shipped,1.0,1.0,2004.0,Vintage Cars,101.0,S18_2949,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,Usa ,,Thompson,Steve,Medium
10285.0,20.0,49.06,10.0,981.2,8/27/2004 0:00,Shipped,3.0,8.0,2004.0,Motorcycles,60.0,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Small
10273.0,48.0,83.02,3.0,3984.96,7/21/2004 0:00,Shipped,3.0,7.0,2004.0,Vintage Cars,83.0,S24_3816,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10328.0,33.0,64.0,13.0,2112.0,11/12/2004 0:00,Shipped,4.0,11.0,2004.0,Planes,80.0,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10332.0,31.0,37.18,13.0,1152.58,11/17/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,107.0,S24_3432,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,???,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10212.0,38.0,100.0,6.0,4492.36,1/16/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,124.0,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10380.0,36.0,37.5,6.0,1350.0,2/16/2005 0:00,Shipped,1.0,2.0,2005.0,Classic Cars,90.0,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10235.0,25.0,96.11,2.0,2402.75,4/2/2004 0:00,Shipped,2.0,4.0,2004.0,Planes,118.0,S700_2834,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
10329.0,30.0,87.78,7.0,2633.4,11/15/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,112.0,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,???,NY,10022,USA,,Yu,Kwai,Small
10305.0,22.0,99.29,14.0,2184.38,10/13/2004 0:00,Shipped,4.0,10.0,2004.0,Trucks and Buses,121.0,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,usa,,Hernandez,Marta,Small
10220.0,37.0,100.0,9.0,3983.05,2/12/2004 0:00,Shipped,1.0,2.0,2004.0,Trucks and Buses,115.0,S50_1392,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium
10324.0$,33.0$,100.0$,3.0,6267.69,11/5/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,97.0,S24_4258,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium
10239.0,29.0,100.0,3.0,4479.63,4/12/2004 0:00,Shipped,2.0,4.0,2004.0,Classic Cars,140.0,S24_3856,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,usa,EMEA,Koskitalo,Pirkko,Medium
10165.0,50.0,100.0,1.0,5344.5,10/22/2003 0:00,Shipped,4.0,10.0,2003.0,Trains,100.0,S18_3259,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10149.0,23.0,100.0,5.0,4230.62,9/12/2003 0:00,Shipped,3.0,9.0,2003.0,Vintage Cars,168.0,S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10165.0,38.0,66.78,5.0,2537.64,10/22/2003 0:00,Shipped,4.0,10.0,2003.0,Trains,58.0,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10373.0,39.0,100.0,3.0,4046.25,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Classic Cars,136.0,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10385.0$,25.0$,77.34$,1.0,1933.5,2/28/2005 0:00,Shipped,1.0,2.0,2005.0,Ships,66.0,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
10343.0,25.0,52.32,3.0,1308.0,11/24/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,132.0,S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10148.0,34.0,100.0,1.0,3598.22,9/11/2003 0:00,Shipped,3.0,9.0,2003.0,Vintage Cars,92.0,S18_4409,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10337.0,31.0,89.38,1.0,2770.78,11/21/2004 0:00,Shipped,4.0,11.0,2004.0,Ships,100.0,S700_3505,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small
10193.0,44.0,100.0,11.0,4642.88,11/21/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,127.0,S18_2325,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,usa,APAC,Connery,Sean,Medium
10381.0,48.0,98.0,2.0,4704.0,2/17/2005 0:00,Shipped,1.0,2.0,2005.0,Trucks and Buses,116.0,S18_1097,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
10266.0,22.0,100.0,12.0,2454.54,7/6/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,117.0,S12_3380,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10283.0,33.0,51.32,12.0,1693.56,8/20/2004 0:00,Shipped,3.0,8.0,2004.0,Ships,54.0,S72_3212,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,???,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
10250.0,31.0,88.63,6.0,2747.53,5/11/2004 0:00,Shipped,2.0,5.0,2004.0,Planes,109.0,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
10369.0,45.0,73.08,4.0,3288.6,1/20/2005 0:00,Shipped,1.0,1.0,2005.0,Vintage Cars,99.0,S18_3320,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium
10193.0,42.0,59.33,13.0,2491.86,11/21/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,60.0,S18_2248,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10158.0,22.0,67.03,1.0,1474.66,10/10/2003 0:00,Shipped,4.0,10.0,2003.0,Motorcycles,76.0,S24_2000,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,usa,EMEA,Bergulfsen,Jonas,Small
521250.0$,4850.0$,5000.0$,3.0,3598.5,5/8/2003 0:00,Shipped,2.0,5.0,2003.0,Classic Cars,169.0,S18_3232,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10145.0,20.0,100.0,13.0,2752.6,8/25/2003 0:00,Shipped,3.0,8.0,2003.0,Planes,118.0,S700_2834,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small
10178.0,22.0,87.75,1.0,1930.5,11/8/2003 0:00,Shipped,4.0,11.0,2003.0,Planes,99.0,S700_2466,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small
10301.0,22.0,51.32,3.0,1129.04,10/5/2003 0:00,Shipped,4.0,10.0,2003.0,Classic Cars,50.0,S24_1628,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10168.0,27.0,100.0,4.0,3660.93,10/28/2003 0:00,Shipped,4.0,10.0,2003.0,Motorcycles,118.0,S10_2016,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,Usa ,,Hirano,Juri,Medium
10310.0,20.0,91.63,6.0,1832.6,10/16/2004 0:00,Shipped,4.0,10.0,2004.0,Classic Cars,77.0,S18_1889,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Usa ,EMEA,Pfalzheim,Henriette,Small
10313.0,34.0,56.24,10.0,1912.16,10/22/2004 0:00,Shipped,4.0,10.0,2004.0,Trucks and Buses,64.0,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small
nan$,nan$,nan$,,,,,,,,,,,,,,,???,,,usa,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
